,DBS1,DBS2,DBS3,DBS4,DBS5,DBS7,DBS8,DBS10,DBS11,DBS12,DBS13,DBS14,DBS15,DBS16,DBS17,DBS18,DBS19,DBS20,DBS21,DBS22,DBS23,DBS24,DBS25,DBS26,DBS27,DBS28,DBS29,DBS30,DBS31,DBS32,DBS33,DBS34,DBS35,DBS36,DBS37,DBS38,DBS39,DBS40,DBS41
Breast.AdenoCA..SP116331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP116333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP116335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4278975544933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP116339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP116341,0,0,0,0,0,0,0,0,0,0,70.3997904253667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP116343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP116353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP116355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.1247394118407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP116357,0,0,0,0,0,0,0,0,0,0,47.779592511835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP116359,0,0,0,0,0,0,0,0,0,0,46.8465072392709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP116361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP116363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP116365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP116367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6810446045758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP116369,0,0,0,0,0,0,0,0,0,0,30.404309241431,0,0,0,0,0,0,68.2305473285786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP116371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP116373,0,0,0,0,0,0,0,0,0,0,29.9551816802082,0,0,0,0,0,0,26.0448183197919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP116375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP116377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.3180868549625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP116379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP2714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.5505505882864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP2766,0,0,0,0,0,0,0,0,0,0,31.407797625894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP2793,0,0,0,0,0,0,0,0,0,0,76.7030377782246,0,0,0,0,0,0,54.900816821695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP2801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP2881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.336954018452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP2997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP3016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.6504535169667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP3415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.7208294132459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP3631,0,0,0,0,0,0,0,0,46.440762719543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP4265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP4472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.6251866704307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP4523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP4557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP4820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.4828026864837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP4875,0,0,0,0,0,0,0,0,0,0,79.7814216279755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP5052,0,0,0,0,0,0,0,0,0,0,91.515180456697,0,0,0,0,0,0,33.0321400563378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP5279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.9708646745803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP5393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP5448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP5473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP5559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4628971557662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP5636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP5784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.7948090447128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP5808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5480794515175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP5980,0,0,0,0,0,0,0,0,0,0,45.8332907093401,0,0,0,0,0,0,36.2921110158399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP6223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7705607356782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP6429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.8881398296431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP6673,0,0,0,0,0,0,0,0,0,0,78.6281533933868,0,0,0,0,0,0,74.2983013317018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP6813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP6825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5924035623951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP7421,0,0,0,0,0,0,0,0,0,0,31.3533991466896,0,0,0,0,0,0,48.1271990975277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP7692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP7785,0,0,0,0,0,0,0,0,0,0,28.2997123384042,0,0,0,0,0,0,56.6038351012196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP8085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP8564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP8660,0,0,0,0,0,0,0,0,0,0,49.0310381754441,0,0,0,0,0,0,33.5504180542016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP8795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP8831,0,0,0,0,0,0,0,0,0,0,56.8074952164671,0,0,0,0,0,0,80.1468056914366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP8891,0,0,0,0,0,0,0,0,0,0,59.4378984370462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP8987,0,0,0,0,0,0,0,0,0,0,31.7240511960007,0,0,0,0,0,0,50.4511212660449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP9251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP96163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5733229371299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP96511,0,0,0,0,0,0,0,0,0,0,54.0262982146682,0,0,0,0,0,0,82.9758537150221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP9433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP9648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.237773408758,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP9816,0,0,0,0,0,0,0,0,0,0,35.7361701792654,0,0,0,0,0,0,45.2638298207345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP9930,0,0,0,0,0,0,0,0,0,0,46.7649915984365,0,0,0,0,0,0,40.0637202861928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP10084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP10150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP10470,0,0,0,0,0,0,0,0,0,0,42.9016493335425,0,0,0,0,0,0,45.6075826780039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP10563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP10944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP11171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8028036348317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP11235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP11292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP11808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP11878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6631062407815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP11948,0,0,0,0,0,0,0,0,0,0,29.6607135675447,0,0,0,0,0,0,25.1887245815217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP12049,0,0,0,0,0,0,0,0,0,0,114.546745113335,0,0,0,0,0,0,47.6286087306104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP12186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP13036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.6456922620348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.LobularCA..SP3368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.LobularCA..SP8532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.LobularCA..SP12856,0,0,0,0,0,0,0,0,62.0953018032334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP23775,0,0,0,0,0,0,0,0,0,0,71.1643039590104,0,0,0,0,0,0,56.8356960410084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP23925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP24135,0,0,0,0,0,0,0,0,0,0,58.9329392160555,0,0,0,0,0,0,47.0670607839601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP24236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP24702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP24815,0,0,0,0,0,0,0,0,0,0,16.1231626157133,0,0,0,0,0,0,12.876837384291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP25494,0,0,0,0,0,0,0,0,74.8767455432332,0,59.8987082674068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP25518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP25833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP26475,0,0,0,0,0,0,0,0,0,0,13.8992781169942,0,0,0,0,0,0,11.1007218830095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP27603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP27825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP27939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP27957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP28041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP28335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP28659,0,0,0,0,0,0,0,0,0,0,25.5746717352694,0,0,0,0,0,0,20.4253282647374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP29331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP29559,0,0,0,0,0,0,0,0,0,0,20.0149604884717,0,0,0,0,0,0,15.9850395115336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Oligo..SP48850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107384,0,0,0,0,0,0,0,0,0,0,22.7948161118705,0,0,0,0,0,0,18.2051838881355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107406,0,0,0,0,0,0,0,0,0,0,24.4627294859098,0,0,0,0,0,0,19.5372705140966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect.AdenoCA..SP22031,0,0,0,0,0,0,0,36.6230582954419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect.AdenoCA..SP22750,0,0,0,0,0,0,0,0,0,0,16.1231626157133,0,0,0,0,0,0,12.876837384291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect.AdenoCA..SP23078,0,0,0,0,0,0,0,0,0,0,30.2128650222562,0,0,0,0,0,0,24.1296424949513,0,0,0,0,104.657492482817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect.AdenoCA..SP119755,0,0,0,0,0,0,0,0,0,0,32.8022963561064,0,0,0,0,0,0,26.1977036439023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect.AdenoCA..SP96110,0,0,0,0,0,0,0,0,0,0,16.6791337403931,0,0,0,0,0,0,13.3208662596113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect.AdenoCA..SP96114,0,0,0,0,0,0,0,0,0,0,34.4702097301457,0,0,0,0,0,0,27.5297902698634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect.AdenoCA..SP96116,0,0,0,0,0,0,0,0,0,0,18.9030182391121,0,0,0,0,0,0,15.0969817608929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect.AdenoCA..SP96118,0,0,0,0,0,0,0,0,0,0,13.8992781169942,0,0,0,0,0,0,11.1007218830095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect.AdenoCA..SP96120,0,0,0,0,0,0,0,0,0,0,58.9329392160555,0,0,0,0,0,0,47.0670607839601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect.AdenoCA..SP96122,0,0,0,0,0,0,0,0,0,0,24.4627294859098,0,0,0,0,0,0,19.5372705140966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect.AdenoCA..SP96124,0,0,0,0,0,0,0,0,0,0,14.455249241674,0,0,0,0,0,0,11.5447507583298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect.AdenoCA..SP96126,0,0,0,0,0,0,0,0,0,0,37.2500653535446,0,0,0,0,0,0,29.7499346464654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect.AdenoCA..SP96129,0,0,0,0,0,0,0,0,0,0,18.3470471144324,0,0,0,0,0,0,14.6529528855725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect.AdenoCA..SP16886,0,0,468.639466895296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect.AdenoCA..SP16934,0,0,0,0,0,0,0,0,0,0,43.9217188497018,0,0,0,0,0,0,35.0782811503099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect.AdenoCA..SP16958,0,0,0,0,0,0,0,0,0,0,41.141863226303,0,0,0,0,0,0,32.858136773708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect.AdenoCA..SP17016,0,0,0,0,0,0,0,0,0,0,21.682873862511,0,0,0,0,0,0,17.3171261374947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect.AdenoCA..SP17294,0,0,0,0,0,0,0,0,0,0,50.593372345859,0,0,0,0,0,0,40.4066276541544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect.AdenoCA..SP17329,0,0,0,0,0,0,0,0,0,0,18.9030182391121,0,0,0,0,0,0,15.0969817608929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect.AdenoCA..SP17430,0,0,0,0,0,0,0,0,0,0,25.5746717352694,0,0,0,0,0,0,20.4253282647374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect.AdenoCA..SP17905,0,0,3254.35392535926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect.AdenoCA..SP18121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.288808812803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect.AdenoCA..SP18787,0,0,0,0,0,0,0,0,0,0,18.3470471144324,0,0,0,0,0,0,14.6529528855725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect.AdenoCA..SP18946,0,0,0,0,0,0,0,572.788970505238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect.AdenoCA..SP19215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.2201690806686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect.AdenoCA..SP19295,0,0,0,0,0,0,0,44.933676889613,0,0,15.0480941006293,0,0,0,0,0,0,12.0182290097642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect.AdenoCA..SP19582,0,0,0,0,0,0,0,0,0,0,36.138123104185,0,0,0,0,0,0,28.8618768958246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect.AdenoCA..SP19606,0,0,0,0,0,0,0,0,0,0,58.3769680913757,0,0,0,0,0,0,46.6230319086397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect.AdenoCA..SP19750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ColoRect.AdenoCA..SP19983,0,0,0,0,0,0,0,0,0,0,56.7090547173364,0,0,0,0,0,0,45.2909452826786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
