,Sig 1,Sig 2,Sig 3,Sig 4,Sig 5,Sig 6,Sig 7,Sig 8,Sig 9,Sig 10,Sig 11,Sig 12,Sig 13,Sig 14,Sig 15,Sig 16,Sig 17,Sig 18,Sig 19
Breast.AdenoCA..SP9979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP5393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP11292,0.848484848484849,0,0.151515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP13036,0.611111111111111,0,0,0,0,0,0,0,0.388888888888889,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP7421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP4875,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP8795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP4820,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP4593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP8085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP11235,0.904761904761905,0,0.0952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP6730,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP10635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP5381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP10084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP9251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP3016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP11045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP2826,0.8,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP11171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP5784,0.971428571428571,0,0.0285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP8564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP5844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP6519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP6766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP5448,0.72972972972973,0,0,0,0,0,0,0.27027027027027,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP12049,0.790697674418605,0.209302325581395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP2714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP2801,0.818181818181818,0,0,0,0,0,0,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP8891,0.782608695652174,0.217391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP9481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP5808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP6429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP5017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP8229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP8157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP5279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP8660,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP11878,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP9433,0.35,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP2881,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP7378,0.7,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP9816,0.790123456790123,0.209876543209877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP4265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP2793,0.877551020408163,0.122448979591837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP6825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP4523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP9930,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP5820,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP10470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP9648,0.747058823529412,0,0.252941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP4535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP11808,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP96163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP11948,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP4557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP96147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP10150,0.875,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP4472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP6813,0.75,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP96511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP5636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP5559,0.892307692307692,0,0,0,0,0,0.107692307692308,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP3631,0.271186440677966,0,0,0,0,0,0.728813559322034,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP5473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP8394,0.583333333333333,0,0,0,0,0,0,0.416666666666667,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP6115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP7291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP2997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP8831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP2731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP6223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP7171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP10563,0.555555555555556,0,0.0740740740740741,0,0,0,0,0.37037037037037,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP8987,0.813953488372093,0.127906976744186,0.0581395348837209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP5980,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP12186,0.636363636363636,0,0,0,0,0,0.363636363636364,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP10944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP2766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.AdenoCA..SP6673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.DCIS..SP117698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.DCIS..SP124201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.DCIS..SP2143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.LobularCA..SP124191,0.571428571428571,0,0,0,0,0,0,0.428571428571429,0,0,0,0,0,0,0,0,0,0,0
Breast.LobularCA..SP117247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.LobularCA..SP117362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.LobularCA..SP117470,0.75,0.208333333333333,0,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.LobularCA..SP117586,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.LobularCA..SP117709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.LobularCA..SP2157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.LobularCA..SP3368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.LobularCA..SP5666,0.8,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0
Breast.LobularCA..SP2781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Breast.LobularCA..SP8532,0.464285714285714,0,0,0,0,0,0.535714285714286,0,0,0,0,0,0,0,0,0,0,0,0
Breast.LobularCA..SP12856,0.0923076923076923,0,0,0,0,0,0.907692307692308,0,0,0,0,0,0,0,0,0,0,0,0
Breast.LobularCA..SP7456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP24708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP24301,0.769230769230769,0,0,0,0,0,0,0,0,0.230769230769231,0,0,0,0,0,0,0,0,0
CNS.GBM..SP27201,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP28791,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP23739,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP24702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP25332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP28335,0.652173913043478,0.347826086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP26709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP25350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP25380,0.714285714285714,0.285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP24565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP25833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP25905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP26439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP24236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP23925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP24815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP27957,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
CNS.GBM..SP27603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP27825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP24135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP26499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP25518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP28659,0.938775510204082,0,0,0,0,0.0612244897959184,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP23622,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP27939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP23754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP29697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP27339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP29559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP29331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP26475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP23775,0.786259541984733,0.213740458015267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP28275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP28581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP23639,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP24391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP28041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP25494,0.838323353293413,0,0,0,0,0,0,0.161676646706587,0,0,0,0,0,0,0,0,0,0,0
CNS.GBM..SP26649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107375,0.866666666666667,0,0.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107439,0.272727272727273,0,0.727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78951,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78679,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78865,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78824,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78662,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107384,0.851063829787234,0,0,0,0,0.148936170212766,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107467,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78680,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78672,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78660,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78813,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78804,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78730,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78822,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78807,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78823,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107377,0.571428571428571,0,0.428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78937,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107373,0.909090909090909,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78825,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107379,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107438,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107478,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107555,0.857142857142857,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78720,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78820,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP79148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP78921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP107440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CNS.Medullo..SP79066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
